2018-03-04 23:03:12,66.0168914795,24.7075138092,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.5
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,66.0878372192,24.4362468719,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
2018-03-04 23:03:12,65.9991569519,25.4761047363,1021.6
